ID,Customer_ID,Month,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_History_Age_Months,Num_Loan_Types_Derived,SSN
0x5a34,CUS_0x4d6a,November,Mikolajczaka,30,Architect,35844.66,2674.301178631257,7,6,17,4,"Payday Loan, Payday Loan, Student Loan,, Student Loan",23,9,12.07,5,Standard,62.16,32.82207980316443,Yes,169.9261484541223,10000.0,High_spent_Small_value_payments,380.2577631998629,219.0,4,946-77-8953
0x5a35,CUS_0x4d6a,December,Mikolajczaka,30,Architect,35844.66,2674.301178631257,7,6,17,4,"Payday Loan, Payday Loan, Student Loan,, Student Loan",23,9,12.07,5,Standard,62.16,29.53884730321404,Yes,169.9261484541223,35.390505222286095,High_spent_Medium_value_payments,387.7426676923346,220.0,4,946-77-8953
0x5a3e,CUS_0x6cb3,September,Christoph Steitzt,43,Entrepreneur,16069.44,1311.12,3,4,20,2,"Auto Loan,, Debt Consolidation Loan",30,11,16.57,9,Standard,2550.25,25.71198356292323,Yes,67977.0,79.64421796,Low_spent_Small_value_payments,319.5355744951758,225.0,2,261-43-4112
0x5a3f,CUS_0x6cb3,October,Unknown,43,Entrepreneur,16069.44,1311.12,3,4,20,2,"Auto Loan,, Debt Consolidation Loan",30,11,16.57,9,Unknown,2550.25,33.5510457,Yes,21.9322075409998,57.59062196087584,Low_spent_Large_value_payments,321.5891704981244,226.0,2,261-43-4112
0x5a40,CUS_0x6cb3,November,Christoph Steitzt,43,Unknown,16069.44,1311.12,3,4,20,2,"Auto Loan,, Debt Consolidation Loan",30,11,16.57,9,Standard,2550.25,27.23482788335638,Yes,21.9322075409998,75.64799042832031,High_spent_Small_value_payments,293.5318020306799,227.0,2,261-43-4112
0x5a41,CUS_0x6cb3,December,Christoph Steitzt,43,Entrepreneur,16069.44,1311.12,3,4,20,2,"Auto Loan,, Debt Consolidation Loan",34,11,16.57,14,Unknown,2550.25,31.11970887602365,Yes,21.9322075409998,47.49446345,Low_spent_Small_value_payments,351.6853290073996,225.0,2,261-43-4112
0x5a4a,CUS_0x510c,September,Janx,29,Musician,21414.43,1963.535833333333,5,2,5,3,"Personal Loan, Credit-Builder Loan,, Credit-Builder Loan",12,3,10.58,4,Good,39.47,24.365988761239336,No,30.21422896905732,220.2809080225041,Low_spent_Small_value_payments,235.85844634177195,315.0,3,917-89-7943
0x5a4b,CUS_0x510c,October,Janx,29,Musician,21414.43,1963.535833333333,5,2,5,3,"Personal Loan, Credit-Builder Loan,, Credit-Builder Loan",14,5,10.58,4,Good,39.47,40.980392979041376,Nm,30.21422896905732,101.284254563481,Low_spent_Small_value_payments,354.85509980079496,316.0,3,917-89-7943
0x5a4c,CUS_0x510c,November,Janx,29,Musician,21414.43,1963.535833333333,5,2,5,3,"Personal Loan, Credit-Builder Loan,, Credit-Builder Loan",14,3,10.58,4,Good,39.47,38.82918357209029,No,141.9416041638031,10000.0,Low_spent_Small_value_payments,367.5214897,317.0,3,917-89-7943
0x5a4d,CUS_0x510c,December,Janx,29,Musician,21414.43,1963.535833333333,5,2,5,3,"Personal Loan, Credit-Builder Loan,, Credit-Builder Loan",14,3,10.58,4,Unknown,39.47,31.918849208884307,No,141.9416041638031,43.44786020754911,High_spent_Medium_value_payments,372.6914941567268,318.0,3,917-89-7943
0x5a56,CUS_0x2174,September,Wohlg,36,Manager,94934.94,8039.245,2,5,2679,4,"Student Loan, Auto Loan, Student Loan,, Home Equity Loan",11,12,6.83,0,Unknown,975.21,39.80341819428591,No,289.8410539850042,10000.0,High_spent_Large_value_payments,692.2888188211467,281.0,4,061-24-0681
0x5a57,CUS_0x2174,October,Wohlg,36,Manager,94934.94,8039.245,2,5,3,4,"Student Loan, Auto Loan, Student Loan,, Home Equity Loan",11,12,6.83,0,Unknown,975.21,40.50428113300632,No,289.8410539850042,116.15111626775646,High_spent_Large_value_payments,637.9323297472394,282.0,4,061-24-0681
0x5a58,CUS_0x2174,November,Wohlg,37,Manager,94934.94,8039.245,2,5,3,4,"Student Loan, Auto Loan, Student Loan,, Home Equity Loan",15,12,6.83,0,Good,975.21,26.58274380867521,No,289.8410539850042,389.49584292067664,High_spent_Small_value_payments,384.5876030943192,283.0,4,061-24-0681
0x5a59,CUS_0x2174,December,Wohlg,37,Manager,94934.94,8039.245,2,5,3,4,"Student Loan, Auto Loan, Student Loan,, Home Equity Loan",11,11,6.83,3,Good,975.21,27.62010128508671,No,289.8410539850042,223.60668043835187,High_spent_Medium_value_payments,540.4767656,284.0,4,061-24-0681
0x5a62,CUS_0x4df2,September,Unknown,20,Entrepreneur,103755.87,8577.3225,8,4,12,7,"Personal Loan, Not Specified, Mortgage Loan, Auto Loan, Payday Loan, Payday Loan,, Credit-Builder Loan",27,15,7.27,5,Standard,1013.57,34.509699221486976,Yes,406.07693644622606,139.76730026382612,High_spent_Large_value_payments,551.8880132899478,112.0,7,295-09-1061
0x5a63,CUS_0x4df2,October,Colep,20,Entrepreneur,103755.87,8577.3225,8,4,12,7,"Personal Loan, Not Specified, Mortgage Loan, Auto Loan, Payday Loan, Payday Loan,, Credit-Builder Loan",22,15,8.27,5,Unknown,1013.57,25.11601374651262,Yes,406.07693644622606,88.17991771903273,High_spent_Large_value_payments,603.4753958347413,113.0,7,295-09-1061
0x5a64,CUS_0x4df2,November,Colep,20,Entrepreneur,103755.87,8577.3225,8,4,12,7,"Personal Loan, Not Specified, Mortgage Loan, Auto Loan, Payday Loan, Payday Loan,, Credit-Builder Loan",24,15,7.27,5,Standard,1013.57,38.40637614338549,Yes,406.07693644622606,391.7042884608233,Low_spent_Medium_value_payments,339.95102509295066,114.0,7,295-09-1061
0x5a65,CUS_0x4df2,December,Colep,20,Entrepreneur,103755.87,8577.3225,8,4,12,7,"Personal Loan, Not Specified, Mortgage Loan, Auto Loan, Payday Loan, Payday Loan,, Credit-Builder Loan",24,15,8.27,5,Standard,1013.57,31.944380535365585,Yes,406.07693644622606,239.8309155159884,Low_spent_Large_value_payments,481.82439803778567,115.0,7,295-09-1061
0x5a6e,CUS_0xb508,September,yv,26,Entrepreneur,16819.98,1680.665,6,7,33,5,"Auto Loan, Student Loan, Mortgage Loan, Student Loan,, Credit-Builder Loan",30,21,1.07,11,Bad,3048.28,37.78517361511516,Yes,37.67052211258328,79.08068360747066,Low_spent_Medium_value_payments,331.31529427994616,67.0,5,106-55-1522
0x5a6f,CUS_0xb508,October,yv,26,Entrepreneur,16819.98,1680.665,6,7,33,5,"Auto Loan, Student Loan, Mortgage Loan, Student Loan,, Credit-Builder Loan",30,18,1.07,11,Bad,3048.28,25.18411701202256,Yes,37.67052211258328,18.36383907402287,High_spent_Medium_value_payments,362.0321388133939,68.0,5,106-55-1522
0x5a70,CUS_0xb508,November,yv,26,Entrepreneur,16819.98,1680.665,6,7,33,5,"Auto Loan, Student Loan, Mortgage Loan, Student Loan,, Credit-Builder Loan",30,21,-3.93,13,Bad,3048.28,25.66603652667184,Yes,37.67052211258328,10000.0,Low_spent_Small_value_payments,310.0884384947191,225.0,5,106-55-1522
0x5a71,CUS_0xb508,December,yv,26,Entrepreneur,16819.98,1680.665,6,7,33,5,"Auto Loan, Student Loan, Mortgage Loan, Student Loan,, Credit-Builder Loan",30,21,1.07,13,Bad,3048.28,22.58984858110205,Yes,37.67052211258328,196.5967254316629,Low_spent_Small_value_payments,223.79925245575387,70.0,5,106-55-1522
0x5a7a,CUS_0x96d9,September,Kaiserw,19,Entrepreneur,57588.9,5098.075,3,4,5,3,"Personal Loan, Credit-Builder Loan,, Student Loan",14,19,-5.93,1,Unknown,288.34,36.96097589155365,No,115.5773715415152,449.6008015159755,Low_spent_Small_value_payments,234.6293269425093,393.0,3,772-15-1692
0x5a7b,CUS_0x96d9,October,Kaiserw,19,Entrepreneur,57588.9,5098.075,3,4,5,3,"Personal Loan, Credit-Builder Loan,, Student Loan",14,19,1.07,3,Standard,288.34,37.03195423180928,No,115.5773715415152,109.33861739504052,High_spent_Medium_value_payments,534.8915110634443,394.0,3,772-15-1692
0x5a7c,CUS_0x96d9,November,Kaiserw,19,Entrepreneur,57588.9,5098.075,3,4,5,3,"Personal Loan, Credit-Builder Loan,, Student Loan",17,16,1.07,3,Unknown,288.34,24.89523934105433,No,115.5773715415152,224.9400317143052,High_spent_Large_value_payments,597.3195192855608,395.0,3,772-15-1692
0x5a7d,CUS_0x96d9,December,Kaiserw,19,Entrepreneur,57588.9,5098.075,3,4,5,3,"Personal Loan, Credit-Builder Loan,, Student Loan",11,17,1.07,3,Unknown,288.34,26.44036194799481,No,115.5773715415152,224.9400317143052,High_spent_Small_value_payments,429.29009674417966,396.0,3,772-15-1692
0x5a86,CUS_0x7993,September,Wahbax,24,Media_Manager,61695.68,5230.306666666666,1,4,2,3,"Debt Consolidation Loan, Student Loan,, Credit-Builder Loan",0,1,5.77,8,Good,654.6,35.081164113206576,No,101.18262565181712,115.69504101662376,High_spent_Large_value_payments,546.1529999982258,403.0,3,849-60-6288
0x5a87,CUS_0x7993,October,Wahbax,24,Media_Manager,61695.68,5230.306666666666,1,4,2,3,"Debt Consolidation Loan, Student Loan,, Credit-Builder Loan",0,3,1.7699999999999996,8,Unknown,654.6,33.52058071321779,No,101.18262565181712,160.29576009149946,High_spent_Small_value_payments,461.44946815867087,404.0,3,849-60-6288
0x5a88,CUS_0x7993,November,Wahbax,24,Media_Manager,61695.68,5230.306666666666,1,4,2,3,"Debt Consolidation Loan, Student Loan,, Credit-Builder Loan",0,1,5.77,8,Good,654.6,30.54627204701752,No,101.18262565181712,276.54130737327824,!@9#%8,435.30673364157127,405.0,3,849-60-6288
0x5a89,CUS_0x7993,December,Wahbax,24,Media_Manager,61695.68,5230.306666666666,1,4,4137,3,"Debt Consolidation Loan, Student Loan,, Credit-Builder Loan",0,1,5.77,8,Unknown,654.6,35.36354989209789,No,101.18262565181712,160.29576009149946,High_spent_Medium_value_payments,511.55228092335005,406.0,3,849-60-6288
0x5a92,CUS_0x709a,September,Malathiw,33,Doctor,137714.36,11609.196666666665,5,4,10,4,"Personal Loan, Personal Loan, Not Specified,, Personal Loan",27,7,0.72,2,Unknown,1354.15,31.70628583880019,No,315.8970408370921,823.3939582772833,Low_spent_Medium_value_payments,301.6286675522909,274.0,4,205-66-6851
0x5a93,CUS_0x709a,October,Malathiw,34,Doctor,137714.36,11609.196666666665,5,4,10,4,"Personal Loan, Personal Loan, Not Specified,, Personal Loan",25,9,0.72,2,Good,1354.15,26.57164115333856,No,66111.0,780.8722373133735,Low_spent_Medium_value_payments,494.6789905502055,275.0,4,205-66-6851
0x5a94,CUS_0x709a,November,Malathiw,34,Doctor,137714.36,11609.196666666665,5,4,10,4,"Personal Loan, Personal Loan, Not Specified,, Personal Loan",32,7,0.72,2,Good,1354.15,36.20601272791068,No,315.8970408370921,738.3505163494636,Low_spent_Small_value_payments,396.6721094801106,225.0,4,205-66-6851
0x5a95,CUS_0x709a,December,Malathiw,34,Doctor,137714.36,11609.196666666665,5,4,10,4,"Personal Loan, Personal Loan, Not Specified,, Personal Loan",30,6,0.72,2,Unknown,1354.15,34.82390341293167,No,315.8970408370921,780.8722373133735,Low_spent_Small_value_payments,575.3571013555426,277.0,4,205-66-6851
0x5a9e,CUS_0x207a,September,Foo Yunk,25,Media_Manager,22251.84,1799.32,4,2,6,3,"Payday Loan, Home Equity Loan,, Mortgage Loan",13,4,11.6,1,Good,310.58,29.48763437836103,No,46.01980316894309,61.5977387563584,High_spent_Medium_value_payments,322.3144580746985,261.0,3,510-06-5848
0x5a9f,CUS_0x207a,October,Foo Yunk,25,Media_Manager,22251.84,1799.32,4,2,6,3,"Payday Loan, Home Equity Loan,, Mortgage Loan",13,7,11.6,2,Good,310.58,35.98505693850658,No,46.01980316894309,104.0300455099732,High_spent_Small_value_payments,289.88215132108365,262.0,3,510-06-5848
0x5aa0,CUS_0x207a,November,Foo Yunk,25,Media_Manager,22251.84,1799.32,4,2,6,3,"Payday Loan, Home Equity Loan,, Mortgage Loan",13,7,11.6,2,Good,310.58,29.439999449018263,No,46.01980316894309,163.27028267232512,Low_spent_Medium_value_payments,250.6419141587318,263.0,3,510-06-5848
0x5aa1,CUS_0x207a,December,Foo Yunk,25,Media_Manager,22251.84,1799.32,4,2,436,3,"Payday Loan, Home Equity Loan,, Mortgage Loan",13,7,11.6,2,Unknown,310.58,36.61963804384296,No,46.01980316894309,232.9258727784884,Low_spent_Small_value_payments,190.9863240525685,264.0,3,510-06-5848
0x5aaa,CUS_0xac23,September,Mark Johnf,26,Accountant,78417.44,6472.286396373682,8,10,21,5,"Not Specified, Credit-Builder Loan, Mortgage Loan, Personal Loan,, Personal Loan",22,11,19.35,12,Standard,1656.54,27.63476491922156,Yes,514.4630553235647,584.0498031,Low_spent_Small_value_payments,169.26607853758856,210.0,5,738-28-1028
0x5aab,CUS_0xac23,October,Mark Johnf,26,Accountant,78417.44,6472.286396373682,8,10,21,5,"Not Specified, Credit-Builder Loan, Mortgage Loan, Personal Loan,, Personal Loan",22,11,26.35,12,Standard,1656.54,27.40449969653321,Yes,514.4630553235647,101.6353289656902,High_spent_Large_value_payments,601.6805526703972,211.0,5,738-28-1028
0x5aac,CUS_0xac23,November,Mark Johnf,26,Accountant,78417.44,6472.286396373682,8,10,21,5,"Not Specified, Credit-Builder Loan, Mortgage Loan, Personal Loan,, Personal Loan",27,12,19.35,12,Unknown,1656.54,33.499783063281754,Yes,514.4630553235647,150.75107075803527,High_spent_Large_value_payments,552.5648108780523,212.0,5,738-28-1028
0x5aad,CUS_0xac23,December,Mark Johnf,26,Accountant,78417.44,6472.286396373682,8,10,21,5,"Not Specified, Credit-Builder Loan, Mortgage Loan, Personal Loan,, Personal Loan",22,11,19.35,12,Standard,1656.54,41.11115499565258,Yes,49761.0,148.0199753509504,High_spent_Large_value_payments,555.2959062851371,213.0,5,738-28-1028
0x5ab6,CUS_0x8232,September,Euani,36,Developer,9394.66,593.8883333333333,7,6,34,6,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan,, Home Equity Loan",20,18,4.58,10,Bad,1686.78,32.11106065,Yes,33.21948646000168,0.0,High_spent_Large_value_payments,257.06934694592576,85.0,6,146-07-7618
0x5ab7,CUS_0x8232,October,Euani,36,Developer,9394.66,593.8883333333333,7,6,34,6,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan,, Home Equity Loan",20,18,4.58,10,Bad,1686.78,28.90694240815293,Yes,33.21948646000168,24.854540590568487,Low_spent_Large_value_payments,271.3148062827632,86.0,6,146-07-7618
0x5ab8,CUS_0x8232,November,Euani,37,Developer,9394.66,593.8883333333333,7,6,34,6,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan,, Home Equity Loan",20,18,4.58,10,Bad,1686.78,26.28504034217334,Yes,33.21948646000168,53.76905639664518,Low_spent_Large_value_payments,242.40029047668648,87.0,6,146-07-7618
0x5ab9,CUS_0x8232,December,Euani,37,Unknown,9394.66,593.8883333333333,7,6,34,6,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan,, Home Equity Loan",20,18,4.58,10,Bad,1686.78,38.76046315577172,Nm,33.21948646000168,22.373390666034894,Low_spent_Small_value_payments,293.79595620729674,88.0,6,146-07-7618
0x5ac2,CUS_0xa350,September,Bakerm,36,Scientist,33878.15,3031.179166666667,4,2,8,0,Unknown,3,12,11.64,2,Unknown,1195.14,34.32910249301565,No,0.0,126.61944027953086,High_spent_Small_value_payments,436.49847638713584,199.0,1,421-48-0603
0x5ac3,CUS_0xa350,October,Bakerm,36,Unknown,33878.15,3031.179166666667,4,2,8,0,Unknown,8,12,6.64,3,Unknown,1195.14,31.69202206665092,No,0.0,152.68835563916744,Low_spent_Small_value_payments,440.4295610274993,200.0,1,421-48-0603
0x5ac4,CUS_0xa350,November,Bakerm,36,Scientist,33878.15,3031.179166666667,4,2,8,0,Unknown,3,10,6.64,3,Good,1195.14,22.985463989153608,Nm,0.0,255.8788258969864,Low_spent_Large_value_payments,317.2390907696804,201.0,1,421-48-0603
0x5ac5,CUS_0xa350,December,Bakerm,36,Scientist,33878.15,3031.179166666667,4,2,8,0,Unknown,3,15,6.64,3,Good,1195.14,28.9381550472986,No,0.0,192.71233210952323,High_spent_Small_value_payments,370.4055845571434,202.0,1,421-48-0603
0x5ace,CUS_0x7b66,September,Shaod,18,Writer,57683.19,4729.9325,7,10,16,6,"Debt Consolidation Loan, Student Loan, Not Specified, Personal Loan, Student Loan,, Student Loan",42,18,3.31,12,Bad,2188.22,28.79875053405984,Yes,250.0816702834513,160.2123047535467,Low_spent_Large_value_payments,332.69927496300204,157.0,6,221-80-6215
0x5acf,CUS_0x7b66,October,Shaod,18,Writer,57683.19,4729.9325,7,10,16,6,"Debt Consolidation Loan, Student Loan, Not Specified, Personal Loan, Student Loan,, Student Loan",39,18,3.31,15,Bad,2188.22,31.29752843269463,Yes,250.0816702834513,82.89776694369695,High_spent_Medium_value_payments,390.0138127728517,158.0,6,221-80-6215
0x5ad0,CUS_0x7b66,November,Shaod,18,Writer,57683.19,4729.9325,7,10,16,6,"Debt Consolidation Loan, Student Loan, Not Specified, Personal Loan, Student Loan,, Student Loan",42,18,3.31,15,Unknown,2188.22,34.55855479561901,Yes,250.0816702834513,10000.0,High_spent_Large_value_payments,404.3327469211995,159.0,6,221-80-6215
0x5ad1,CUS_0x7b66,December,Shaod,18,Writer,57683.19,4729.9325,7,10,16,6,"Debt Consolidation Loan, Student Loan, Not Specified, Personal Loan, Student Loan,, Student Loan",37,17,3.31,15,Bad,2188.22,26.125127893653264,Nm,250.0816702834513,276.27195898010984,Low_spent_Small_value_payments,236.63962073643887,160.0,6,221-80-6215
0x5ada,CUS_0x2c74,September,Valetkevitchz,33,Scientist,9110.175,753.18125,7,7,33,6,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, Payday Loan,, Home Equity Loan",42,26,19.8,12,Bad,1814.67,26.97594044627517,Yes,39.014965427153406,60.140169148040975,Low_spent_Small_value_payments,227.370627334742,234.0,6,804-50-3463
0x5adb,CUS_0x2c74,October,Valetkevitchz,33,Scientist,9110.175,718.2845305665197,7,7,33,6,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, Payday Loan,, Home Equity Loan",42,24,23.8,12,Unknown,1814.67,23.81044707,Yes,73.91168486063354,60.140169148040975,!@9#%8,246.16299042480563,235.0,6,804-50-3463
0x5adc,CUS_0x2c74,November,Valetkevitchz,33,Scientist,9110.175,718.2845305665197,7,393,33,6,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, Payday Loan,, Home Equity Loan",42,26,19.8,12,Unknown,1814.67,35.11000068046223,Yes,73.91168486063354,63.70811446448543,Low_spent_Small_value_payments,262.59504510836115,236.0,6,804-50-3463
0x5add,CUS_0x2c74,December,Valetkevitchz,33,Scientist,9110.175,718.2845305665197,7,1462,33,6,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, Payday Loan,, Home Equity Loan",42,24,19.8,15,Unknown,1814.67,32.36034478,Yes,73.91168486063354,25.469464252856863,Low_spent_Large_value_payments,280.8336953199897,237.0,6,804-50-3463
0x5ae6,CUS_0xbb94,September,Nigel Daviesw,38,Unknown,43644.96,3551.08,6,8,25,5,"Debt Consolidation Loan, Auto Loan, Home Equity Loan, Home Equity Loan,, Debt Consolidation Loan",34,23,8.12,11,Unknown,2203.98,23.189201285102577,Yes,133.0470229914066,251.0307176332292,Low_spent_Small_value_payments,261.03025937536427,127.0,5,515-44-9854
0x5ae7,CUS_0xbb94,October,Nigel Daviesw,38,Manager,43644.96,3551.08,6,8,25,5,"Debt Consolidation Loan, Auto Loan, Home Equity Loan, Home Equity Loan,, Debt Consolidation Loan",34,23,8.12,11,Unknown,2203.98,33.43317722323181,Yes,133.0470229914066,26.25589164340333,High_spent_Large_value_payments,435.80508536519005,128.0,5,515-44-9854
0x5ae8,CUS_0xbb94,November,Nigel Daviesw,39,Manager,43644.96,3551.08,6,8,25,5,"Debt Consolidation Loan, Auto Loan, Home Equity Loan, Home Equity Loan,, Debt Consolidation Loan",34,21,8.12,14,Bad,2203.98,25.379807618805906,Yes,133.0470229914066,81.53930354704562,High_spent_Medium_value_payments,390.5216734615478,129.0,5,515-44-9854
0x5ae9,CUS_0xbb94,December,Nigel Daviesw,39,Manager,43644.96,3551.08,6,8,25,5,"Debt Consolidation Loan, Auto Loan, Home Equity Loan, Home Equity Loan,, Debt Consolidation Loan",34,21,14.12,14,Unknown,2203.98,30.13823905689733,Yes,133.0470229914066,148.0741225151869,High_spent_Medium_value_payments,323.9868544934065,130.0,5,515-44-9854
0x5af2,CUS_0x5495,September,Scuffhamy,28,Writer,73339.92,5916.66,4,4,17,3,"Credit-Builder Loan, Debt Consolidation Loan,, Auto Loan",26,17,4.22,3,Standard,1444.26,36.330367194900845,No,152.58628136167118,119.81178871882108,High_spent_Large_value_payments,559.2679299195079,251.0,3,350-77-1604
0x5af3,CUS_0x5495,October,Scuffhamy,28,Unknown,73339.92,5916.66,4,4,17,3,"Credit-Builder Loan, Debt Consolidation Loan,, Auto Loan",29,15,4.22,3,Standard,1444.26,35.748870803084685,No,152.58628136167118,183.93066436379183,Low_spent_Large_value_payments,525.1490543,252.0,3,350-77-1604
0x5af4,CUS_0x5495,November,Scuffhamy,28,Writer,73339.92,5916.66,4,4,17,3,"Credit-Builder Loan, Debt Consolidation Loan,, Auto Loan",33,15,4.22,3,Standard,1444.26,39.36064708485468,No,152.58628136167118,551.3889659903956,Low_spent_Medium_value_payments,167.6907526479331,253.0,3,350-77-1604
0x5af5,CUS_0x5495,December,Scuffhamy,28,Writer,73339.92,5916.66,4,4,17,3,"Credit-Builder Loan, Debt Consolidation Loan,, Auto Loan",24,15,10.22,3,Unknown,1444.26,36.31034760064059,No,152.58628136167118,136.0820582226732,High_spent_Medium_value_payments,552.9976604156557,254.0,3,350-77-1604
0x5afe,CUS_0x990e,September,Groverp,22,Accountant,35260.69,2839.390833333333,0,6,5,4,"Debt Consolidation Loan, Payday Loan, Home Equity Loan,, Debt Consolidation Loan",1,1,2.84,2,Good,51.5,33.342983825732695,No,91.42912178,349.90472766958936,!@9#%8,132.60523387982482,359.0,4,438-34-4439
